街道,区划代码,县区,区划代码,城市,区划代码,省份
友谊路街道,120103007000	,河西区,120103000000	,河西区,120103000000	,天津市
天塔街道,120103008000	,河西区,120103000000	,河西区,120103000000	,天津市
尖山街道,120103009000	,河西区,120103000000	,河西区,120103000000	,天津市
陈塘庄街道,120103010000	,河西区,120103000000	,河西区,120103000000	,天津市
柳林街道,120103011000	,河西区,120103000000	,河西区,120103000000	,天津市
东海街道,120103012000	,河西区,120103000000	,河西区,120103000000	,天津市
梅江街道,120103013000	,河西区,120103000000	,河西区,120103000000	,天津市
太湖路街道,120103014000	,河西区,120103000000	,河西区,120103000000	,天津市
长虹街道,120104001000	,南开区,120104000000	,南开区,120104000000	,天津市
鼓楼街道,120104002000	,南开区,120104000000	,南开区,120104000000	,天津市
兴南街道,120104003000	,南开区,120104000000	,南开区,120104000000	,天津市
广开街道,120104004000	,南开区,120104000000	,南开区,120104000000	,天津市
万兴街道,120104005000	,南开区,120104000000	,南开区,120104000000	,天津市
学府街道,120104006000	,南开区,120104000000	,南开区,120104000000	,天津市
向阳路街道,120104007000	,南开区,120104000000	,南开区,120104000000	,天津市
嘉陵道街道,120104008000	,南开区,120104000000	,南开区,120104000000	,天津市
王顶堤街道,120104009000	,南开区,120104000000	,南开区,120104000000	,天津市
水上公园街道,120104010000	,南开区,120104000000	,南开区,120104000000	,天津市
体育中心街道,120104011000	,南开区,120104000000	,南开区,120104000000	,天津市
华苑街道,120104012000	,南开区,120104000000	,南开区,120104000000	,天津市
光复道街道,120105001000	,河北区,120105000000	,河北区,120105000000	,天津市
望海楼街道,120105002000	,河北区,120105000000	,河北区,120105000000	,天津市
鸿顺里街道,120105003000	,河北区,120105000000	,河北区,120105000000	,天津市
新开河街道,120105004000	,河北区,120105000000	,河北区,120105000000	,天津市
铁东路街道,120105005000	,河北区,120105000000	,河北区,120105000000	,天津市
建昌道街道,120105006000	,河北区,120105000000	,河北区,120105000000	,天津市
宁园街道,120105007000	,河北区,120105000000	,河北区,120105000000	,天津市
王串场街道,120105008000	,河北区,120105000000	,河北区,120105000000	,天津市
江都路街道,120105009000	,河北区,120105000000	,河北区,120105000000	,天津市
月牙河街道,120105010000	,河北区,120105000000	,河北区,120105000000	,天津市
西于庄街道,120106001000	,红桥区,120106000000	,红桥区,120106000000	,天津市
双环村街道,120106002000	,红桥区,120106000000	,红桥区,120106000000	,天津市
咸阳北路街道,120106003000	,红桥区,120106000000	,红桥区,120106000000	,天津市
丁字沽街道,120106004000	,红桥区,120106000000	,红桥区,120106000000	,天津市
西沽街道,120106005000	,红桥区,120106000000	,红桥区,120106000000	,天津市
三条石街道,120106006000	,红桥区,120106000000	,红桥区,120106000000	,天津市
邵公庄街道,120106008000	,红桥区,120106000000	,红桥区,120106000000	,天津市
芥园街道,120106009000	,红桥区,120106000000	,红桥区,120106000000	,天津市
铃铛阁街道,120106010000	,红桥区,120106000000	,红桥区,120106000000	,天津市
和苑街道,120106012000	,红桥区,120106000000	,红桥区,120106000000	,天津市
张贵庄街道,120110001000	,东丽区,120110000000	,东丽区,120110000000	,天津市
丰年村街道,120110002000	,东丽区,120110000000	,东丽区,120110000000	,天津市
万新街道,120110003000	,东丽区,120110000000	,东丽区,120110000000	,天津市
无瑕街道,120110004000	,东丽区,120110000000	,东丽区,120110000000	,天津市
新立街道,120110005000	,东丽区,120110000000	,东丽区,120110000000	,天津市
华明街道,120110006000	,东丽区,120110000000	,东丽区,120110000000	,天津市
金钟街道,120110007000	,东丽区,120110000000	,东丽区,120110000000	,天津市
军粮城街道,120110008000	,东丽区,120110000000	,东丽区,120110000000	,天津市
金桥街道,120110009000	,东丽区,120110000000	,东丽区,120110000000	,天津市
华新街道,120110010000	,东丽区,120110000000	,东丽区,120110000000	,天津市
东丽湖街道,120110011000	,东丽区,120110000000	,东丽区,120110000000	,天津市
天津经济技术开发区西区,120110400000	,东丽区,120110000000	,东丽区,120110000000	,天津市
天津航空物流区,120110401000	,东丽区,120110000000	,东丽区,120110000000	,天津市
天津空港经济区,120110402000	,东丽区,120110000000	,东丽区,120110000000	,天津市
东丽区经济技术开发区,120110403000	,东丽区,120110000000	,东丽区,120110000000	,天津市
综合保税区,120110405000	,东丽区,120110000000	,东丽区,120110000000	,天津市
航空新城,120110406000	,东丽区,120110000000	,东丽区,120110000000	,天津市
服务滨海新区建设管理委员会,120110407000	,东丽区,120110000000	,东丽区,120110000000	,天津市
西营门街道,120111001000	,西青区,120111000000	,西青区,120111000000	,天津市
李七庄街道,120111002000	,西青区,120111000000	,西青区,120111000000	,天津市
赤龙南街道,120111003000	,西青区,120111000000	,西青区,120111000000	,天津市
中北镇,120111100000	,西青区,120111000000	,西青区,120111000000	,天津市
杨柳青镇,120111101000	,西青区,120111000000	,西青区,120111000000	,天津市
辛口镇,120111102000	,西青区,120111000000	,西青区,120111000000	,天津市
张家窝镇,120111103000	,西青区,120111000000	,西青区,120111000000	,天津市
精武镇,120111104000	,西青区,120111000000	,西青区,120111000000	,天津市
大寺镇,120111105000	,西青区,120111000000	,西青区,120111000000	,天津市
王稳庄镇,120111106000	,西青区,120111000000	,西青区,120111000000	,天津市
天津经济技术开发区微电子小区,120111400000	,西青区,120111000000	,西青区,120111000000	,天津市
新技术产业园区,120111401000	,西青区,120111000000	,西青区,120111000000	,天津市
西青区开发区,120111450000	,西青区,120111000000	,西青区,120111000000	,天津市
双新街道,120112001000	,津南区,120112000000	,津南区,120112000000	,天津市
双林街道,120112002000	,津南区,120112000000	,津南区,120112000000	,天津市
咸水沽镇,120112100000	,津南区,120112000000	,津南区,120112000000	,天津市
葛沽镇,120112101000	,津南区,120112000000	,津南区,120112000000	,天津市
小站镇,120112102000	,津南区,120112000000	,津南区,120112000000	,天津市
双港镇,120112103000	,津南区,120112000000	,津南区,120112000000	,天津市
辛庄镇,120112104000	,津南区,120112000000	,津南区,120112000000	,天津市
双桥河镇,120112106000	,津南区,120112000000	,津南区,120112000000	,天津市
八里台镇,120112107000	,津南区,120112000000	,津南区,120112000000	,天津市
北闸口镇,120112108000	,津南区,120112000000	,津南区,120112000000	,天津市
铁路十八局,120112401000	,津南区,120112000000	,津南区,120112000000	,天津市
长青办事处,120112403000	,津南区,120112000000	,津南区,120112000000	,天津市
津南开发区东区,120112404000	,津南区,120112000000	,津南区,120112000000	,天津市
津南开发区西区,120112405000	,津南区,120112000000	,津南区,120112000000	,天津市
海河教育园区,120112407000	,津南区,120112000000	,津南区,120112000000	,天津市
津南国家农业园区,120112501000	,津南区,120112000000	,津南区,120112000000	,天津市
果园新村街道,120113001000	,北辰区,120113000000	,北辰区,120113000000	,天津市
集贤里街道,120113002000	,北辰区,120113000000	,北辰区,120113000000	,天津市
普东街道,120113003000	,北辰区,120113000000	,北辰区,120113000000	,天津市
瑞景街道,120113004000	,北辰区,120113000000	,北辰区,120113000000	,天津市
佳荣里街道,120113005000	,北辰区,120113000000	,北辰区,120113000000	,天津市
青源街道,120113006000	,北辰区,120113000000	,北辰区,120113000000	,天津市
广源街道,120113007000	,北辰区,120113000000	,北辰区,120113000000	,天津市
天穆镇,120113100000	,北辰区,120113000000	,北辰区,120113000000	,天津市
北仓镇,120113101000	,北辰区,120113000000	,北辰区,120113000000	,天津市
双街镇,120113102000	,北辰区,120113000000	,北辰区,120113000000	,天津市
双口镇,120113103000	,北辰区,120113000000	,北辰区,120113000000	,天津市
青光镇,120113104000	,北辰区,120113000000	,北辰区,120113000000	,天津市
宜兴埠镇,120113106000	,北辰区,120113000000	,北辰区,120113000000	,天津市
小淀镇,120113107000	,北辰区,120113000000	,北辰区,120113000000	,天津市
大张庄镇,120113108000	,北辰区,120113000000	,北辰区,120113000000	,天津市
西堤头镇,120113111000	,北辰区,120113000000	,北辰区,120113000000	,天津市
科技园区北区,120113400000	,北辰区,120113000000	,北辰区,120113000000	,天津市
科技园区南区,120113401000	,北辰区,120113000000	,北辰区,120113000000	,天津市
天津医药医疗器械工业园,120113402000	,北辰区,120113000000	,北辰区,120113000000	,天津市
天津陆路港物流装备产业园,120113403000	,北辰区,120113000000	,北辰区,120113000000	,天津市
天津风电产业园,120113404000	,北辰区,120113000000	,北辰区,120113000000	,天津市
红旗农场,120113500000	,北辰区,120113000000	,北辰区,120113000000	,天津市
曙光农场,120113501000	,北辰区,120113000000	,北辰区,120113000000	,天津市
杨村街道,120114001000	,武清区,120114000000	,武清区,120114000000	,天津市
下朱庄街道,120114002000	,武清区,120114000000	,武清区,120114000000	,天津市
东蒲洼街道,120114003000	,武清区,120114000000	,武清区,120114000000	,天津市
黄庄街道,120114004000	,武清区,120114000000	,武清区,120114000000	,天津市
徐官屯街道,120114005000	,武清区,120114000000	,武清区,120114000000	,天津市
运河西街道,120114006000	,武清区,120114000000	,武清区,120114000000	,天津市
梅厂镇,120114101000	,武清区,120114000000	,武清区,120114000000	,天津市
大碱厂镇,120114102000	,武清区,120114000000	,武清区,120114000000	,天津市
崔黄口镇,120114103000	,武清区,120114000000	,武清区,120114000000	,天津市
大良镇,120114104000	,武清区,120114000000	,武清区,120114000000	,天津市
下伍旗镇,120114105000	,武清区,120114000000	,武清区,120114000000	,天津市
南蔡村镇,120114106000	,武清区,120114000000	,武清区,120114000000	,天津市
大孟庄镇,120114107000	,武清区,120114000000	,武清区,120114000000	,天津市
泗村店镇,120114108000	,武清区,120114000000	,武清区,120114000000	,天津市
河西务镇,120114109000	,武清区,120114000000	,武清区,120114000000	,天津市
城关镇,120114110000	,武清区,120114000000	,武清区,120114000000	,天津市
东马圈镇,120114111000	,武清区,120114000000	,武清区,120114000000	,天津市
黄花店镇,120114112000	,武清区,120114000000	,武清区,120114000000	,天津市
石各庄镇,120114113000	,武清区,120114000000	,武清区,120114000000	,天津市
王庆坨镇,120114114000	,武清区,120114000000	,武清区,120114000000	,天津市
汊沽港镇,120114115000	,武清区,120114000000	,武清区,120114000000	,天津市
河北屯镇,120114116000	,武清区,120114000000	,武清区,120114000000	,天津市
上马台镇,120114117000	,武清区,120114000000	,武清区,120114000000	,天津市
大王古庄镇,120114118000	,武清区,120114000000	,武清区,120114000000	,天津市
陈咀镇,120114119000	,武清区,120114000000	,武清区,120114000000	,天津市
豆张庄镇,120114120000	,武清区,120114000000	,武清区,120114000000	,天津市
曹子里镇,120114121000	,武清区,120114000000	,武清区,120114000000	,天津市
大黄堡镇,120114122000	,武清区,120114000000	,武清区,120114000000	,天津市
高村镇,120114123000	,武清区,120114000000	,武清区,120114000000	,天津市
白古屯镇,120114124000	,武清区,120114000000	,武清区,120114000000	,天津市
天津经济技术开发区逸仙科学工业园,120114400000	,武清区,120114000000	,武清区,120114000000	,天津市
武清经济技术开发区,120114401000	,武清区,120114000000	,武清区,120114000000	,天津市
天津京滨工业园,120114403000	,武清区,120114000000	,武清区,120114000000	,天津市
天津京津电子商务产业园,120114404000	,武清区,120114000000	,武清区,120114000000	,天津市
天津武清汽车产业园,120114405000	,武清区,120114000000	,武清区,120114000000	,天津市
天津京津科技谷,120114406000	,武清区,120114000000	,武清区,120114000000	,天津市
京津高村科技创新园,120114407000	,武清区,120114000000	,武清区,120114000000	,天津市
武清农场,120114500000	,武清区,120114000000	,武清区,120114000000	,天津市
海滨街道,120115001000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
宝平街道,120115002000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
钰华街道,120115003000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
周良街道,120115006000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
潮阳街道,120115007000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
朝霞街道,120115008000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
大口屯镇,120115101000	,宝坻区,120115000000	,宝坻区,120115000000	,天津市
